,name,link,category,rating
412,Citrullus colocynthis,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/citrullus-colocynthis.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Plant Extracts'],Poor
413,Citrus amara,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/citrus-amara.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts']",Poor
414,Citrus aurantifolia,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/citrus-aurantifolia.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts']",Poor
415,Citrus aurantium,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/citrus-aurantium.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts']",Poor
416,Citrus aurantium extract,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/citrus-aurantium-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts']",Poor
417,Citrus medica limonium,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/citrus-medica-limonium.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts']",Poor
418,Citrus unshiu,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/citrus-unshiu.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Average
419,Citrus unshiu peel extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/citrus-unshiu-peel-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Average
420,clary oil,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/clary-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts']",Poor
421,clary sage,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/clary-sage.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Antioxidants'],Good
422,clay,https://www.paulaschoice.com/ingredient-dictionary/absorbent/clay.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Absorbent'],Good
423,Clitoria ternatea (butterfly pea) flower extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/clitoria-ternatea-butterfly-pea-flower-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
424,clove leaf,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/clove-leaf.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Plant Extracts'],Poor
425,clove oil,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/clove-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Plant Extracts'],Poor
426,clover blossom,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/clover-blossom.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Plant Extracts'],Poor
427,clover leaf oil,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/clover-leaf-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Plant Extracts'],Poor
428,cocamide DEA and MEA,https://www.paulaschoice.com/ingredient-dictionary/texture-enhancer/cocamide-dea-and-mea.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Texture Enhancer', 'Cleansing Agents']",Average
429,cocamidopropyl betaine,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/cocamidopropyl-betaine.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Cleansing Agents'],Good
430,cocamidopropyl dimethylamine,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/cocamidopropyl-dimethylamine.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Cleansing Agents'],Good
431,cocamidopropyl hydroxysultaine,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/cocamidopropyl-hydroxysultaine.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Cleansing Agents'],Good
432,Coccinia indica (ivy gourd) fruit extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/coccinia-indica-ivy-gourd-fruit+extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts', 'Hydration']",Best
433,cocoa butter,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/cocoa-butter.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Emollients']",Best
434,cocoa extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/cocoa-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
435,coco-caprylate,https://www.paulaschoice.com/ingredient-dictionary/emollients/coco-caprylate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Emollients', 'Hydration']",Good
436,coco caprylate/caprate,https://www.paulaschoice.com/ingredient-dictionary/emollients/coco-caprylate-caprate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Emollients', 'Skin-Softening']",Good
437,coco-glucoside,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/coco-glucoside.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Cleansing Agents'],Good
438,cocoglycerides,https://www.paulaschoice.com/ingredient-dictionary/texture-enhancer/cocoglycerides.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Texture Enhancer', 'Emollients']",Good
439,coconut,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/coconut.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Cleansing Agents']",Good
440,coconut acid,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/coconut-acid.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Cleansing Agents'],Good
441,coconut oil,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/coconut-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Emollients']",Best
442,cocos nucifera (coconut) fruit extract,https://www.paulaschoice.com/ingredient-dictionary/skin-softening/cocos-nucifera-coconut-fruit-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Skin-Softening'],Best
443,cocoyl proline,https://www.paulaschoice.com/ingredient-dictionary/hydration/cocoyl-proline.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Hydration'],Good
444,Cocus nucifera,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/cocus-nucifera.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Emollients']",Best
445,Codium tomentosum extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/codium-tomentosum-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts', 'Texture Enhancer', 'Emollients']",Good
446,coenzyme Q10,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/coenzyme-q10.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Antioxidants']",Best
447,Coffea arabica (coffee) fruit extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/coffea-arabica-coffee-fruit-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
448,Coffea arabica (coffee) seed oil,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/coffea-arabica-%28coffee%29-seed-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
449,Coffea arabica seed extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/coffea-arabica-seed-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
450,Cola acuminata seed extract,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/cola-acuminata-seed-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Plant Extracts'],Average
451,Coleus barbatus,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/coleus-barbatus.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Plant Extracts'],Poor
452,collagen amino acids,https://www.paulaschoice.com/ingredient-dictionary/hydration/collagen-amino-acids.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Hydration', 'Skin-Replenishing']",Good
453,colloidal oatmeal,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/colloidal-oatmeal.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Skin-Soothing'],Best
454,colloidal silver,https://www.paulaschoice.com/ingredient-dictionary/uncategorized/colloidal-silver.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Uncategorized'],Poor
455,comfrey extract,https://www.paulaschoice.com/ingredient-dictionary/sensitizing/comfrey-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Sensitizing', 'Plant Extracts']",Poor
456,Commiphora myrrha extract,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/commiphora-myrrha-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts']",Poor
457,coneflower,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/coneflower.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Plant Extracts']",Good
458,Copaifera officinalis,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/copaifera-officinalis.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Plant Extracts'],Poor
459,Copernicia cerifera wax,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/copernicia-cerifera-wax.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Texture Enhancer', 'Absorbent']",Good
460,copper gluconate,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/copper-gluconate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Antioxidants'],Good
461,copper lysinate/prolinate,https://www.paulaschoice.com/ingredient-dictionary/uncategorized/copper-lysinate%2Fprolinate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Uncategorized'],Good
462,copper PCA,https://www.paulaschoice.com/ingredient-dictionary/uncategorized/copper-pca.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Uncategorized'],Good
463,copper peptides,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/copper-peptides.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Antioxidants'],Good
464,copper sulfate,https://www.paulaschoice.com/ingredient-dictionary/uncategorized/copper-sulfate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Uncategorized'],Average
465,Corallina officinalis extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/corallina-officinalis-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts', 'Emollients', 'Texture Enhancer']",Good
466,coriander,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/coriander.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts']",Good
467,cornflower,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/cornflower.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Plant Extracts']",Best
468,cornmint,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/cornmint.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Plant Extracts'],Poor
469,corn oil,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/corn-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Emollients']",Best
470,cornstarch,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/cornstarch.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Absorbent']",Good
471,Cornus extract,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/cornus-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Antioxidants', 'Plant Extracts']",Good
472,Corylus americana,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/corylus-americana.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Emollients']",Good
473,Corylus avellana,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/corylus-avellana.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Emollients']",Good
474,coumarin,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/coumarin.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Good
475,cranberry seed extract,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/cranberry-seed-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Antioxidants', 'Plant Extracts']",Best
476,cranberry seed oil,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/cranberry-seed-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
477,Crataegus monogina extract,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/crataegus-monogina-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Plant Extracts'],Average
478,creatine,https://www.paulaschoice.com/ingredient-dictionary/skin-restoring/creatine.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Skin-Restoring'],Best
479,cucumber extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/cucumber-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Good
480,Cucumis melo (melon) fruit extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/cucumis-melo-%28melon%29-fruit-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
481,Cucumis sativus extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/cucumis-sativus-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Good
482,Cucurbita pepo seed extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/cucurbita-pepo-seed-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
483,Cucurbitea peponis,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/cucurbitea-peponis.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Fragrance: Synthetic and Fragrant Plant Extracts', 'Plant Extracts', 'Vitamins', 'Skin-Restoring']",Best
484,Curcuma longa root,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/curcuma-longa-root.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
485,curcumin,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/curcumin.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Antioxidants']",Best
486,Cyamopsis tetragonoloba,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/cyamopsis-tetragonoloba.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Texture Enhancer']",Good
487,cyanocobalamin,https://www.paulaschoice.com/ingredient-dictionary/vitamins/cyanocobalamin.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Vitamins'],Good
488,cyclamen aldehyde,https://www.paulaschoice.com/ingredient-dictionary/fragrance-synthetic-and-fragrant-plant-extracts/cyclamen-aldehyde.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Fragrance: Synthetic and Fragrant Plant Extracts'],Poor
489,cyclohexasiloxane,https://www.paulaschoice.com/ingredient-dictionary/emollients/cyclohexasiloxane.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Emollients'],Good
490,cyclomethicone,https://www.paulaschoice.com/ingredient-dictionary/emollients/cyclomethicone.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Emollients'],Good
491,cyclopentasiloxane,https://www.paulaschoice.com/ingredient-dictionary/emollients/cyclopentasiloxane.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Emollients'],Good
492,cyclotetrasiloxane,https://www.paulaschoice.com/ingredient-dictionary/emollients/cyclotetrasiloxane.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Emollients'],Good
493,Cymbopogon citrates,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/cymbopogon-citrates.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Plant Extracts'],Poor
494,Cymbopogon martini,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/cymbopogon-martini.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Poor
495,cysteine,https://www.paulaschoice.com/ingredient-dictionary/skin-replenishing/cysteine.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Skin-Replenishing'],Good
496,cystine,https://www.paulaschoice.com/ingredient-dictionary/skin-replenishing/cystine.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Skin-Replenishing'],Good
497,D&C,https://www.paulaschoice.com/ingredient-dictionary/coloring-agents%2Fpigments/d%26c.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Coloring Agents/Pigments'],Good
498,D&C colors,https://www.paulaschoice.com/ingredient-dictionary/coloring-agents%2Fpigments/d%26c-colors.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Coloring Agents/Pigments'],Good
499,daisy flower extract,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/daisy-flower-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Plant Extracts'],Poor
500,d-alpha-tocopherol,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/d-alpha-tocopherol.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Vitamins']",Best
501,Daucus carota,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/daucus-carota.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Poor
502,DEA oleth-10 phosphate,https://www.paulaschoice.com/ingredient-dictionary/texture-enhancer/dea-oleth-10-phosphate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Texture Enhancer'],Good
503,decarboxy carnosine HCL,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/decarboxy-carnosine-hcl.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Skin-Restoring']",Best
504,decylene glycol,https://www.paulaschoice.com/ingredient-dictionary/skin-replenishing/decylene-glycol.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Skin-Replenishing'],Good
505,decyl glucoside,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/decyl-glucoside.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Cleansing Agents'],Good
506,decyl oleate,https://www.paulaschoice.com/ingredient-dictionary/emollients/decyl-oleate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Emollients'],Good
507,dehydroacetic acid,https://www.paulaschoice.com/ingredient-dictionary/preservatives/dehydroacetic-acid.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Preservatives'],Good
508,dehydroepiandrosterone,https://www.paulaschoice.com/ingredient-dictionary/uncategorized/dehydroepiandrosterone.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Uncategorized'],Average
509,deionized/demineralized water,https://www.paulaschoice.com/ingredient-dictionary/uncategorized/deionized%2Fdemineralized-water.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Uncategorized'],Good
510,denatured alcohol,https://www.paulaschoice.com/ingredient-dictionary/sensitizing/denatured-alcohol.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Sensitizing'],Poor
511,deoxyribonucleic acid,https://www.paulaschoice.com/ingredient-dictionary/uncategorized/deoxyribonucleic-acid.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Uncategorized'],Average
512,detergent cleansing agent,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/detergent-cleansing-agent.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Cleansing Agents'],Good
513,deuterium oxide,https://www.paulaschoice.com/ingredient-dictionary/uncategorized/deuterium-oxide.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Uncategorized'],Average
