cat_name,subcat_name,product_url,product_brand,product_name,product_score,product_img
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/801070-Evereden_Baby_Moisturizing_Lotion_Fragrance_Free/,Evereden,"Baby Moisturizing Lotion, Fragrance Free",01,https://static.ewg.org/skindeep_images/8010/801070.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/800107-California_Baby_Super_Sensitive_Everyday_Lotion/,California Baby,Super Sensitive Everyday Lotion,01,https://static.ewg.org/skindeep_images/8001/800107.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/762053-OhBases_Little_Body_Moisturizing_Lotion/,OhBases,Little Body Moisturizing Lotion,01,https://static.ewg.org/skindeep/img/ewg_missing_product.png
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/812336-Earth_Mama_Calming_Lavender_Baby_Lotion/,Earth Mama,Calming Lavender Baby Lotion,01,https://static.ewg.org/skindeep_images/8123/812336.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/941697-Beurre_Shea_Butter_Baby_Cream_Chamomile/,,"Beurre Shea Butter Baby Cream, Chamomile",01,https://phorcys-static.ewg.org/image/contents/550443/original.
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/812351-Earth_Mama_Sweet_Orange_Baby_Lotion/,Earth Mama,Sweet Orange Baby Lotion,01,https://phorcys-static.ewg.org/image/contents/497319/medium.png?1543962402
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/838052-Brandless_Baby_Balm/,Brandless,Baby Balm,01,https://static.ewg.org/skindeep_images/8380/838052.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/779623-Poofy_Organics_Chappy_Cheeks_Baby_Balm_Stick/,Poofy Organics,Chappy Cheeks Baby Balm Stick,01,https://static.ewg.org/skindeep/img/ewg_missing_product.png
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/812344-Earth_Mama_Simply_NonScents_Baby_Lotion/,Earth Mama,Simply Non-Scents Baby Lotion,01,https://static.ewg.org/skindeep_images/8123/812344.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/920407-Pleni_Naturals_Berry__Olive_Baby_Balm/,,Pleni Naturals Berry + Olive Baby Balm,01,https://static.ewg.org/skindeep_images/9204/920407.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/903370-Babyganics_Infant_Soft__Light_Moisturizer/,Babyganics,Infant Soft + Light Moisturizer,01,https://static.ewg.org/skindeep_images/9033/903370.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/800105-California_Baby_Calendula_Everyday_Lotion/,California Baby,Calendula Everyday Lotion,01,https://static.ewg.org/skindeep_images/8001/800105.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/877391-Aveeno_Baby_Daily_Moisture_Lotion/,Aveeno,Baby Daily Moisture Lotion,02,https://static.ewg.org/skindeep_images/8773/877391.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/888395-Aveeno_Baby_Soothing_Relief_Moisturizing_Cream/,Aveeno,Baby Soothing Relief Moisturizing Cream,02,https://static.ewg.org/skindeep_images/8883/888395.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/800108-California_Baby_Overtired__Cranky_Everyday_Lotion/,California Baby,Overtired & Cranky Everyday Lotion,02,https://static.ewg.org/skindeep_images/8001/800108.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/762041-OhBases_Little_Green_Salve/,OhBases,Little Green Salve,02,https://static.ewg.org/skindeep/img/ewg_missing_product.png
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/836650-Puracy_Organic_Baby_Lotion/,Puracy,Organic Baby Lotion,02,https://static.ewg.org/skindeep_images/8366/836650.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/932617-C_Co_Handcrafted_Skincare_Coconut__Lavender_Baby_Moisturizer/,C & Co.,C& Co. Handcrafted Skincare Coconut & Lavender Baby Moisturizer,02,https://static.ewg.org/skindeep_images/9326/932617.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/888356-Baby_Bum_Fragrance_Free_Everyday_Lotion/,Baby Bum,Fragrance Free Everyday Lotion,02,https://static.ewg.org/skindeep_images/8883/888356.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/772429-Nurture_My_Body_Baby_Lotion_Fragrance_Free/,Nurture My Body,Baby Lotion (Fragrance Free),02,https://static.ewg.org/skindeep_images/7724/772429.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/932791-Chelsey_Wang_Soothing_Aloe_Serum/,Chelsey Wang,Soothing Aloe Serum,02,https://static.ewg.org/skindeep_images/9327/932791.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/780059-Poofy_Supernaturals_Sleepy_Sleep_Baby_Lotion/,Poofy Supernaturals,Sleepy Sleep Baby Lotion,02,https://static.ewg.org/skindeep/img/ewg_missing_product.png
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/810018-BEB_Organic_Silky_Cream/,BEB Organic,Silky Cream,02,https://static.ewg.org/skindeep_images/8100/810018.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/874487-Dove_Baby_Sensitive_Moisture_Lotion/,,Dove Baby Sensitive Moisture Lotion,02,https://static.ewg.org/skindeep_images/8744/874487.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/779802-Poofy_Supernaturals_Baby_Lotion_Unscented/,Poofy Supernaturals,Baby Lotion Unscented,02,https://static.ewg.org/skindeep/img/ewg_missing_product.png
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/801071-Evereden_Baby_Moisturizing_Lotion_Light_Jasmine/,Evereden,"Baby Moisturizing Lotion, Light Jasmine",02,https://static.ewg.org/skindeep_images/8010/801071.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/838053-Brandless_Baby_Lotion/,Brandless,Baby Lotion,02,https://static.ewg.org/skindeep_images/8380/838053.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/874534-Eucerin_Baby_Lotion/,Eucerin,Baby Lotion,02,https://static.ewg.org/skindeep_images/8745/874534.jpg
