cat_name,subcat_name,product_url,product_brand,product_name,product_score,product_img
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/703031-Akar_Skin_Ruby_Lip_Restoration/,Akar Skin,Ruby Lip Restoration,verified,https://static.ewg.org/skindeep_images/7030/703031.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/699758-Lowens_Natural_Skin_Care_Lip_Balm_Ice_Ice_Baby__Vanilla_/,Lowen's Natural Skin Care,"Lip Balm, Ice Ice Baby ... Vanilla",verified,https://static.ewg.org/skindeep_images/6997/699758.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/629110-Makes_3_Organics_Organic_Orange_Vanilla_Lip_Balm/,Makes 3 Organics,Organic Orange Vanilla Lip Balm,verified,https://static.ewg.org/skindeep_images/6291/629110.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/762753-Original_Good_Goods_Sweet_Citrus_Lip_Balm/,Original Good Goods,Sweet Citrus Lip Balm,verified,https://static.ewg.org/skindeep_images/7627/762753.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/699761-Lowens_Natural_Skin_Care_Lip_Balm_Just_the_Flax_Maam/,Lowen's Natural Skin Care,"Lip Balm, Just the Flax Ma'am",verified,https://static.ewg.org/skindeep_images/6997/699761.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/899517-Bravo_Sierra_Lip_Balm/,Bravo Sierra,Lip Balm,verified,https://static.ewg.org/skindeep_images/8995/899517.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/694686-Silk_Therapeutics_Lip_Revive_Unscented/,Silk Therapeutics,"Lip Revive, Unscented",verified,https://static.ewg.org/skindeep_images/6946/694686.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/590466-Beautycounter_Lip_Conditioner_Calendula/,Beautycounter,"Lip Conditioner, Calendula",verified,https://static.ewg.org/skindeep_images/5904/590466.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/695896-Skin_Perfection_Organic_Fresh_Mint_Lip_Balm/,Skin Perfection,Organic Fresh Mint Lip Balm,verified,https://static.ewg.org/skindeep_images/6958/695896.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/707652-Lowens_Natural_Skin_Care_Classic_Lime_Margarita_Lip_Balm/,Lowen's Natural Skin Care,Classic Lime Margarita Lip Balm,verified,https://static.ewg.org/skindeep_images/7076/707652.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/715977-Whamisa_Organic_Fruits_Lip_Moisture/,Whamisa,Organic Fruits Lip Moisture,verified,https://static.ewg.org/skindeep_images/7159/715977.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/726192-Lowens_Natural_Skin_Care_Creamsicle_Lip_Balm/,Lowen's Natural Skin Care,Creamsicle Lip Balm,verified,https://static.ewg.org/skindeep_images/7261/726192.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/715975-Whamisa_Organic_Flowers_Lip_Moisture/,Whamisa,Organic Flowers Lip Moisture,verified,https://static.ewg.org/skindeep_images/7159/715975.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/937562-Elaluz_24K_Lip_Therapy/,Elaluz,24K Lip Therapy,verified,https://static.ewg.org/skindeep_images/9375/937562.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/671070-Be_Green_Bath__Body_Citrus_Lip_Balm/,Be Green Bath & Body,Citrus Lip Balm,verified,https://phorcys-static.ewg.org/image/contents/496195/medium.png?1540824106
